OldDamAssetId,RunnerId,NewDamAssetId
2161895,5317625,5317625rid
2161894,5317624,5317624rid
2161893,5317623,5317623rid
2161892,5317622,5317622rid
2161890,5317621,5317621rid
2161889,5317620,5317620rid
2161888,5317619,5317619rid
2161887,5317618,5317618rid
2161886,5317617,5317617rid
2161884,5317616,5317616rid
2161883,5317615,5317615rid
2161881,5317614,5317614rid
2161880,5317613,5317613rid
2161879,5317612,5317612rid
2161878,5317611,5317611rid
2161877,5317610,5317610rid
2161876,5317609,5317609rid
2161870,5317608,5317608rid
2161869,5317607,5317607rid
2161868,5317606,5317606rid
2161867,5317605,5317605rid
2161866,5317604,5317604rid
2161865,5317603,5317603rid
2161863,5317602,5317602rid
2161862,5317601,5317601rid
2161852,5317600,5317600rid
2161851,5317599,5317599rid
2161849,5317598,5317598rid
2161848,5317597,5317597rid
2161847,5317596,5317596rid
2161846,5317595,5317595rid
2161845,5317594,5317594rid
2161844,5317593,5317593rid
2161843,5317592,5317592rid
2161565,5317591,5317591rid
2161564,5317590,5317590rid
2161563,5317589,5317589rid
2161562,5317588,5317588rid
2161560,5317587,5317587rid
2161559,5317586,5317586rid
2161553,5317585,5317585rid
2161552,5317584,5317584rid
2161551,5317583,5317583rid
2161360,5317582,5317582rid
2161359,5317581,5317581rid
2161358,5317580,5317580rid
2161357,5317579,5317579rid
2161356,5317578,5317578rid
2161355,5317577,5317577rid
2161354,5317576,5317576rid
2161353,5317575,5317575rid
2161352,5317574,5317574rid
2160660,5317573,5317573rid
2160659,5317572,5317572rid
2160658,5317571,5317571rid
2160657,5317570,5317570rid
2160656,5317569,5317569rid
2160655,5317568,5317568rid
2160654,5317567,5317567rid
2160653,5317566,5317566rid
2160652,5317565,5317565rid
2160621,5317564,5317564rid
2160620,5317563,5317563rid
2160619,5317562,5317562rid
2160618,5317561,5317561rid
2160617,5317560,5317560rid
2160616,5317559,5317559rid
2160614,5317558,5317558rid
2160612,5317557,5317557rid
2160611,5317556,5317556rid
2160610,5317555,5317555rid
2160598,5317554,5317554rid
2160597,5317553,5317553rid
2160596,5317552,5317552rid
2160595,5317551,5317551rid
2160594,5317550,5317550rid
2160592,5317549,5317549rid
2160509,5317548,5317548rid
2160508,5317547,5317547rid
2160507,5317546,5317546rid
2160506,5317545,5317545rid
2160505,5317544,5317544rid
2160500,5317543,5317543rid
2160499,5317542,5317542rid
2160498,5317541,5317541rid
2160497,5317540,5317540rid
2160432,5317539,5317539rid
2160431,5317538,5317538rid
2160430,5317537,5317537rid
2160428,5317536,5317536rid
2160426,5317535,5317535rid
2160425,5317534,5317534rid
2160424,5317533,5317533rid
2160423,5317532,5317532rid
2160422,5317531,5317531rid
2160419,5317530,5317530rid
2160418,5317529,5317529rid
2160417,5317528,5317528rid
2160416,5317527,5317527rid
2160414,5317526,5317526rid
2160413,5317525,5317525rid
2160411,5317524,5317524rid
2160409,5317523,5317523rid
2160408,5317522,5317522rid
2160396,5317521,5317521rid
2160395,5317520,5317520rid
2160394,5317519,5317519rid
2160392,5317518,5317518rid
2160391,5317517,5317517rid
2160389,5317516,5317516rid
2160388,5317515,5317515rid
2160387,5317514,5317514rid
2160386,5317513,5317513rid
2160377,5317512,5317512rid
2160376,5317511,5317511rid
2160375,5317510,5317510rid
2160374,5317509,5317509rid
2160373,5317508,5317508rid
2160372,5317507,5317507rid
2160370,5317506,5317506rid
2160369,5317505,5317505rid
2160368,5317504,5317504rid
2160348,5317503,5317503rid
2160347,5317502,5317502rid
2160346,5317501,5317501rid
2160344,5317500,5317500rid
2160343,5317499,5317499rid
2160341,5317498,5317498rid
2160340,5317497,5317497rid
2160339,5317496,5317496rid
2160338,5317495,5317495rid
2160336,5317494,5317494rid
2160335,5317493,5317493rid
2160334,5317492,5317492rid
2160333,5317491,5317491rid
2160332,5317490,5317490rid
2160331,5317489,5317489rid
2160330,5317488,5317488rid
2160329,5317487,5317487rid
2160328,5317486,5317486rid
2160325,5317485,5317485rid
2160324,5317484,5317484rid
2160322,5317483,5317483rid
2160319,5317478,5317478rid
2160318,5317477,5317477rid
2160317,5317476,5317476rid
2160316,5317475,5317475rid
2160315,5317474,5317474rid
2160314,5317473,5317473rid
2160302,5317472,5317472rid
2160301,5317471,5317471rid
2160300,5317470,5317470rid
2160299,5317469,5317469rid
2160298,5317468,5317468rid
2160296,5317467,5317467rid
2160294,5317466,5317466rid
2160293,5317465,5317465rid
2160292,5317464,5317464rid
2160291,5317463,5317463rid
2160290,5317462,5317462rid
2160289,5317461,5317461rid
2160288,5317460,5317460rid
2160287,5317459,5317459rid
2160286,5317458,5317458rid
2160284,5317457,5317457rid
2160283,5317456,5317456rid
2160282,5317455,5317455rid
2160279,5317454,5317454rid
2160278,5317453,5317453rid
2160277,5317452,5317452rid
2160276,5317451,5317451rid
2160275,5317450,5317450rid
2160274,5317449,5317449rid
2160272,5317448,5317448rid
2160271,5317447,5317447rid
2160270,5317446,5317446rid
2160269,5317445,5317445rid
2160268,5317444,5317444rid
2160267,5317443,5317443rid
2160262,5317442,5317442rid
2160261,5317441,5317441rid
2160260,5317440,5317440rid
2160258,5317439,5317439rid
2160256,5317438,5317438rid
2160255,5317437,5317437rid
2160254,5317436,5317436rid
2160253,5317435,5317435rid
2160252,5317434,5317434rid
2160251,5317433,5317433rid
2160250,5317432,5317432rid
2160249,5317431,5317431rid
2160247,5317430,5317430rid
2160246,5317429,5317429rid
2160245,5317428,5317428rid
2160244,5317427,5317427rid
2160243,5317426,5317426rid
2160242,5317425,5317425rid
2160241,5317424,5317424rid
2160240,5317423,5317423rid
2160239,5317422,5317422rid
2160238,5317421,5317421rid
2160237,5317420,5317420rid
2160236,5317419,5317419rid
2160234,5317418,5317418rid
2160233,5317417,5317417rid
2160232,5317416,5317416rid
2160230,5317415,5317415rid
2160229,5317414,5317414rid
2160228,5317413,5317413rid
2160227,5317412,5317412rid
2160226,5317411,5317411rid
2160225,5317410,5317410rid
2160224,5317409,5317409rid
2160222,5317408,5317408rid
2160221,5317407,5317407rid
2160220,5317406,5317406rid
2160219,5317405,5317405rid
2160218,5317404,5317404rid
2160217,5317403,5317403rid
2160216,5317402,5317402rid
2160215,5317401,5317401rid
2160214,5317400,5317400rid
2160213,5317399,5317399rid
2160211,5317398,5317398rid
2160210,5317397,5317397rid
2160209,5317396,5317396rid
2160208,5317395,5317395rid
2160207,5317394,5317394rid
2160205,5317393,5317393rid
2160204,5317392,5317392rid
2160202,5317391,5317391rid
2160201,5317390,5317390rid
2160200,5317389,5317389rid
2160199,5317388,5317388rid
2160197,5317387,5317387rid
2160196,5317386,5317386rid
2160195,5317385,5317385rid
2160177,5317384,5317384rid
2160165,5317383,5317383rid
2160153,5317382,5317382rid
2160152,5317381,5317381rid
2160151,5317380,5317380rid
2160150,5317379,5317379rid
2160149,5317378,5317378rid
2160148,5317377,5317377rid
2160147,5317376,5317376rid
2160146,5317375,5317375rid
2160145,5317374,5317374rid
2160142,5317373,5317373rid
2160141,5317372,5317372rid
2160140,5317371,5317371rid
2160139,5317370,5317370rid
2160138,5317369,5317369rid
2160137,5317368,5317368rid
2160136,5317367,5317367rid
2160135,5317366,5317366rid
2160134,5317365,5317365rid
2160133,5317364,5317364rid
2160131,5317363,5317363rid
2160130,5317362,5317362rid
2160129,5317361,5317361rid
2160128,5317360,5317360rid
2160127,5317359,5317359rid
2160126,5317358,5317358rid
2160125,5317357,5317357rid
2160124,5317356,5317356rid
2160123,5317355,5317355rid
2160122,5317354,5317354rid
2160120,5317353,5317353rid
2160119,5317352,5317352rid
2160118,5317351,5317351rid
2160117,5317350,5317350rid
2160116,5317349,5317349rid
2160115,5317348,5317348rid
2160114,5317347,5317347rid
2160113,5317346,5317346rid
2160112,5317345,5317345rid
2160107,5317344,5317344rid
2160106,5317343,5317343rid
2160104,5317342,5317342rid
2160103,5317341,5317341rid
2160102,5317340,5317340rid
2160101,5317339,5317339rid
2160100,5317338,5317338rid
2160099,5317337,5317337rid
2160097,5317336,5317336rid
2160095,5317335,5317335rid
2160093,5317334,5317334rid
2160091,5317333,5317333rid
2160088,5317332,5317332rid
2160087,5317331,5317331rid
2160086,5317330,5317330rid
2160085,5317329,5317329rid
2160081,5317328,5317328rid
2160079,5317327,5317327rid
2160078,5317326,5317326rid
2160077,5317325,5317325rid
2160076,5317324,5317324rid
2160075,5317323,5317323rid
2160074,5317322,5317322rid
2160073,5317321,5317321rid
2160072,5317320,5317320rid
2160051,5317319,5317319rid
2160050,5317318,5317318rid
2160049,5317317,5317317rid
2160048,5317316,5317316rid
2160045,5317315,5317315rid
2160043,5317314,5317314rid
2160042,5317313,5317313rid
2160041,5317312,5317312rid
2160040,5317311,5317311rid
2160039,5317310,5317310rid
2160038,5317309,5317309rid
2160037,5317308,5317308rid
2160036,5317307,5317307rid
2160035,5317306,5317306rid
2160034,5317305,5317305rid
2160033,5317304,5317304rid
2160031,5317303,5317303rid
2160029,5317302,5317302rid
2160028,5317301,5317301rid
2160027,5317300,5317300rid
2160026,5317299,5317299rid
2160025,5317298,5317298rid
2160024,5317297,5317297rid
2160022,5317296,5317296rid
2160019,5317295,5317295rid
2160018,5317294,5317294rid
2160017,5317293,5317293rid
2160012,5317292,5317292rid
2160011,5317291,5317291rid
2160010,5317290,5317290rid
2160009,5317289,5317289rid
2160007,5317288,5317288rid
2160006,5317287,5317287rid
2160005,5317286,5317286rid
2160004,5317285,5317285rid
2160001,5317284,5317284rid
2159980,5317283,5317283rid
2159979,5317282,5317282rid
2159978,5317281,5317281rid
2159977,5317280,5317280rid
2159976,5317279,5317279rid
2159974,5317278,5317278rid
2159973,5317277,5317277rid
2159972,5317276,5317276rid
2159971,5317275,5317275rid
2159964,5317274,5317274rid
2159963,5317273,5317273rid
2159961,5317272,5317272rid
2159960,5317271,5317271rid
2159959,5317270,5317270rid
2159958,5317269,5317269rid
2159957,5317268,5317268rid
2159956,5317267,5317267rid
2159955,5317266,5317266rid
2159952,5317265,5317265rid
2159951,5317264,5317264rid
2159950,5317263,5317263rid
2159949,5317262,5317262rid
2159948,5317261,5317261rid
2159947,5317260,5317260rid
2159946,5317259,5317259rid
2159945,5317258,5317258rid
2159943,5317257,5317257rid
2159940,5317256,5317256rid
2159939,5317255,5317255rid
2159938,5317254,5317254rid
2159937,5317253,5317253rid
2159936,5317252,5317252rid
2159935,5317251,5317251rid
2159934,5317250,5317250rid
2159933,5317249,5317249rid
2159932,5317248,5317248rid
2159916,5317247,5317247rid
2159915,5317246,5317246rid
2159913,5317245,5317245rid
2159912,5317244,5317244rid
2159911,5317243,5317243rid
2159910,5317242,5317242rid
2159909,5317241,5317241rid
2159908,5317240,5317240rid
2159907,5317239,5317239rid
2159905,5317238,5317238rid
2159904,5317237,5317237rid
2159903,5317236,5317236rid
2159902,5317235,5317235rid
2159901,5317234,5317234rid
2159899,5317233,5317233rid
2159898,5317232,5317232rid
2159897,5317231,5317231rid
2159895,5317230,5317230rid
2159719,5317229,5317229rid
2159718,5317228,5317228rid
2159717,5317227,5317227rid
2159716,5317226,5317226rid
2159715,5317225,5317225rid
2159714,5317224,5317224rid
2159713,5317223,5317223rid
2159670,5317222,5317222rid
2159669,5317221,5317221rid
2159668,5317220,5317220rid
2159667,5317219,5317219rid
2159666,5317218,5317218rid
2159665,5317217,5317217rid
2159664,5317216,5317216rid
2159663,5317215,5317215rid
2159662,5317214,5317214rid
2159661,5317213,5317213rid
2159660,5317212,5317212rid
2159659,5317211,5317211rid
2159657,5317210,5317210rid
2159631,5317209,5317209rid
2159630,5317208,5317208rid
2159629,5317207,5317207rid
2159627,5317206,5317206rid
2159626,5317205,5317205rid
2159625,5317204,5317204rid
2159623,5317203,5317203rid
2159622,5317202,5317202rid
2159621,5317201,5317201rid
2159620,5317200,5317200rid
2159619,5317199,5317199rid
2159618,5317198,5317198rid
2159617,5317197,5317197rid
2159616,5317196,5317196rid
2159614,5317195,5317195rid
2159613,5317194,5317194rid
2159611,5317193,5317193rid
2159610,5317192,5317192rid
2159609,5317191,5317191rid
2159608,5317190,5317190rid
2159606,5317189,5317189rid
2159605,5317188,5317188rid
2159604,5317187,5317187rid
2159603,5317186,5317186rid
2159601,5317185,5317185rid
2159600,5317184,5317184rid
2159598,5317183,5317183rid
2159596,5317182,5317182rid
2159595,5317181,5317181rid
2159594,5317180,5317180rid
2159593,5317179,5317179rid
2159591,5317178,5317178rid
2159590,5317177,5317177rid
2159589,5317176,5317176rid
2159588,5317175,5317175rid
2159587,5317174,5317174rid
2159586,5317173,5317173rid
2159585,5317172,5317172rid
2159584,5317171,5317171rid
2159582,5317170,5317170rid
2159581,5317169,5317169rid
2159580,5317168,5317168rid
2159579,5317167,5317167rid
2159577,5317166,5317166rid
2159576,5317165,5317165rid
2159575,5317164,5317164rid
2159574,5317163,5317163rid
2159573,5317162,5317162rid
2159571,5317161,5317161rid
2159570,5317160,5317160rid
2159569,5317159,5317159rid
2159568,5317158,5317158rid
2159567,5317157,5317157rid
2159565,5317156,5317156rid
2159563,5317155,5317155rid
2159562,5317154,5317154rid
2159561,5317153,5317153rid
2159557,5317152,5317152rid
2159556,5317151,5317151rid
2159555,5317150,5317150rid
2159554,5317149,5317149rid
2159553,5317148,5317148rid
2159551,5317147,5317147rid
2159550,5317146,5317146rid
2159549,5317145,5317145rid
2159548,5317144,5317144rid
2159517,5317143,5317143rid
2159516,5317142,5317142rid
2159515,5317141,5317141rid
2159514,5317140,5317140rid
2159513,5317139,5317139rid
2159512,5317138,5317138rid
2159511,5317137,5317137rid
2159510,5317136,5317136rid
2159509,5317135,5317135rid
2159402,5317134,5317134rid
2159401,5317133,5317133rid
2159400,5317132,5317132rid
2159399,5317131,5317131rid
2159397,5317130,5317130rid
2159395,5317129,5317129rid
2159394,5317128,5317128rid
2159393,5317127,5317127rid
2159392,5317126,5317126rid
2159391,5317125,5317125rid
2159389,5317124,5317124rid
2159388,5317123,5317123rid
2159387,5317122,5317122rid
2159386,5317121,5317121rid
2159385,5317120,5317120rid
2159384,5317119,5317119rid
2159383,5317118,5317118rid
2159382,5317117,5317117rid
2159359,5317116,5317116rid
2159358,5317115,5317115rid
2159357,5317114,5317114rid
2159356,5317113,5317113rid
2159355,5317112,5317112rid
2159354,5317111,5317111rid
2159353,5317110,5317110rid
2159352,5317109,5317109rid
2159351,5317108,5317108rid
2159319,5317107,5317107rid
2159318,5317106,5317106rid
2159317,5317105,5317105rid
2159316,5317104,5317104rid
2159315,5317103,5317103rid
2159314,5317102,5317102rid
2159313,5317101,5317101rid
2159312,5317100,5317100rid
2159311,5317099,5317099rid
2159301,5317098,5317098rid
2159300,5317097,5317097rid
2159299,5317096,5317096rid
2159298,5317095,5317095rid
2159297,5317094,5317094rid
2159296,5317093,5317093rid
2159295,5317092,5317092rid
2159294,5317091,5317091rid
2159293,5317090,5317090rid
2159285,5317089,5317089rid
2159284,5317088,5317088rid
2159283,5317087,5317087rid
2159282,5317086,5317086rid
2159281,5317085,5317085rid
2159280,5317084,5317084rid
2159279,5317083,5317083rid
2159278,5317082,5317082rid
2159277,5317081,5317081rid
2159275,5317080,5317080rid
2159274,5317079,5317079rid
2159273,5317078,5317078rid
2159272,5317077,5317077rid
2159271,5317076,5317076rid
2159270,5317075,5317075rid
2159269,5317074,5317074rid
2159268,5317073,5317073rid
2159267,5317072,5317072rid
2159265,5317071,5317071rid
2159264,5317070,5317070rid
2159263,5317069,5317069rid
2159262,5317068,5317068rid
2159261,5317067,5317067rid
2159260,5317066,5317066rid
2159259,5317065,5317065rid
2159258,5317064,5317064rid
2159257,5317063,5317063rid
2158913,5317062,5317062rid
2158912,5317061,5317061rid
2158910,5317060,5317060rid
2158909,5317059,5317059rid
2158906,5317058,5317058rid
2158902,5317057,5317057rid
2158897,5317056,5317056rid
2158895,5317055,5317055rid
2158892,5317054,5317054rid
2158688,5317053,5317053rid
2158687,5317052,5317052rid
2158686,5317051,5317051rid
2158685,5317050,5317050rid
2158684,5317049,5317049rid
2158683,5317048,5317048rid
2158682,5317047,5317047rid
2158681,5317046,5317046rid
2158680,5317045,5317045rid
2158678,5317044,5317044rid
2158677,5317043,5317043rid
2158676,5317042,5317042rid
2158675,5317041,5317041rid
2158674,5317040,5317040rid
2158673,5317039,5317039rid
2158672,5317038,5317038rid
2158671,5317037,5317037rid
2158670,5317036,5317036rid
2158663,5317035,5317035rid
2158662,5317034,5317034rid
2158661,5317033,5317033rid
2158660,5317032,5317032rid
2158659,5317031,5317031rid
2158658,5317030,5317030rid
2158657,5317029,5317029rid
2158656,5317028,5317028rid
2158655,5317027,5317027rid
2158386,5317026,5317026rid
2158384,5317025,5317025rid
2158383,5317024,5317024rid
2158382,5317023,5317023rid
2158381,5317022,5317022rid
2158380,5317021,5317021rid
2158379,5317020,5317020rid
2158378,5317019,5317019rid
2158377,5317018,5317018rid
2158222,5317017,5317017rid
2158221,5317016,5317016rid
2158220,5317015,5317015rid
2158219,5317014,5317014rid
2158218,5317013,5317013rid
2158217,5317012,5317012rid
2158216,5317011,5317011rid
2158214,5317010,5317010rid
2158213,5317009,5317009rid
2158199,5317008,5317008rid
2158198,5317007,5317007rid
2158197,5317006,5317006rid
2158196,5317005,5317005rid
2158195,5317004,5317004rid
2158194,5317003,5317003rid
2158193,5317002,5317002rid
2158192,5317001,5317001rid
2158191,5317000,5317000rid
2158180,5316999,5316999rid
2158179,5316998,5316998rid
2158178,5316997,5316997rid
2158177,5316996,5316996rid
2158176,5316995,5316995rid
2158175,5316994,5316994rid
2158174,5316993,5316993rid
2158173,5316992,5316992rid
2158172,5316991,5316991rid
2158151,5316990,5316990rid
2158150,5316989,5316989rid
2158149,5316988,5316988rid
2158148,5316987,5316987rid
2158147,5316986,5316986rid
2158146,5316985,5316985rid
2158145,5316984,5316984rid
2158144,5316983,5316983rid
2158143,5316982,5316982rid
2158125,5316981,5316981rid
2158123,5316980,5316980rid
2158122,5316979,5316979rid
2158119,5316978,5316978rid
2158118,5316977,5316977rid
2158117,5316976,5316976rid
2158116,5316975,5316975rid
2158115,5316974,5316974rid
2158114,5316973,5316973rid
2158075,5316972,5316972rid
2158074,5316971,5316971rid
2158073,5316970,5316970rid
2158072,5316969,5316969rid
2158071,5316968,5316968rid
2158070,5316967,5316967rid
2158069,5316966,5316966rid
2158068,5316965,5316965rid
2158067,5316964,5316964rid
2158065,5316963,5316963rid
2158064,5316962,5316962rid
2158063,5316961,5316961rid
2158062,5316960,5316960rid
2158061,5316959,5316959rid
2158060,5316958,5316958rid
2158059,5316957,5316957rid
2158058,5316956,5316956rid
2158057,5316955,5316955rid
2158056,5316954,5316954rid
2158055,5316953,5316953rid
